session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
234,-398.5532394287293,979.1191222832713,0,40,0,1
235,-229.52970372204436,881.0848595100979,0,40,0,1
236,42.45715270578512,545.7981190473656,0,40,0,1
237,-437.6475511319586,706.0334258662187,0,40,0,1
238,-1072.186033310747,1242.711153202108,0,40,0,1
239,-525.4777318929264,1072.4354955741728,0,40,0,1
240,269.40383119584294,624.4212295891193,0,40,0,1
241,-576.5738271446317,906.695530127472,0,40,0,1
242,-612.2194030875689,1091.7020323955803,0,40,0,1
243,-138.03488506210851,1016.2222398176673,0,40,0,1
244,46.79749640595401,809.8051962075697,0,40,0,1
245,-891.2079895364004,1256.929860029777,0,40,0,1
246,-304.7533706886461,991.2781165651395,0,40,0,1
247,504.13486966249184,374.7553819268942,0,40,0,1
248,-279.0717879983713,685.1037222390878,0,40,0,1
249,153.87404243458877,1098.9004944864719,0,40,0,1
250,-518.3125810281199,1130.9521789443388,0,40,0,1
251,195.9658158608945,401.57104920447455,0,40,0,1
252,-464.35391369176796,1044.9639494202565,0,40,0,1
253,-283.1498904413893,580.6287717200466,0,40,0,1
254,-14.649324138619704,490.26936143261264,0,40,0,1
255,-40.45128882431891,648.0934211431886,0,40,0,1
256,375.6587013541139,470.8890496206295,0,40,0,1
257,112.00005584323662,782.8575352777261,0,40,0,1
258,-332.25150391840725,652.59428146758,0,40,0,1
259,-475.43053639269783,805.540849646437,0,40,0,1
260,-296.8477484009927,878.4066045254876,0,40,0,1
261,-23.90037009282969,502.7692441221734,0,40,0,1
262,-63.04852754008607,934.8577255068813,0,40,0,1
263,-689.4068557893625,1148.8679494100215,0,40,0,1
264,-441.22192253623507,734.1983402674668,0,40,0,1
265,-400.99882832638104,929.1556468803319,0,40,0,1
266,299.0315802220721,543.7219291378278,0,40,0,1
267,-680.4412281027762,1243.1056578320859,0,40,0,1
268,125.11022014683113,827.7395108214114,0,40,0,1
269,-474.51705542881973,801.6075381432893,0,40,0,1
270,-807.2074518011068,1043.5655543662433,0,40,0,1
271,20.75749188484042,400.787314653222,0,40,0,1
272,-238.8045756908832,708.3646954636497,0,40,0,1
273,-572.3136203284666,613.8201733045571,0,40,0,1
274,-70.90027909437777,921.0256853219471,0,40,0,1
275,6.813451945461566,652.1210679192445,0,40,0,1
